username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
[Crz]xz1z1z,,,19.75,,59.68,25.0,0.8688,0.9166,38.44,True,48.27,1,323.0,"[Crz]xz1z1z scores 38.44 with recent tournament form 59.7, consistency score 25.0, bancho score 19.8; reliability 0.869, activity 0.917, provisional",{}
pii,,,42.56,,43.74,25.0,0.8688,0.9423,38.4,True,46.9,1,155.0,"pii scores 38.40 with recent tournament form 43.7, bancho score 42.6, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Teppi Fangirl,,,22.32,,28.94,97.28,0.8875,0.942,38.4,True,45.94,2,156.0,"Teppi Fangirl scores 38.40 with consistency score 97.3, recent tournament form 28.9, bancho score 22.3; reliability 0.887, activity 0.942, provisional",{}
Accolibed,,,90.46,,24.21,25.0,0.8688,0.9437,38.39,True,46.83,1,149.0,"Accolibed scores 38.39 with bancho score 90.5, consistency score 25.0, recent tournament form 24.2; reliability 0.869, activity 0.944, provisional",{}
Chibi Maruko,,,28.51,,28.86,88.68,0.8875,0.9407,38.39,True,45.99,2,162.0,"Chibi Maruko scores 38.39 with consistency score 88.7, recent tournament form 28.9, bancho score 28.5; reliability 0.887, activity 0.941, provisional",{}
Tabletti,,,38.17,,50.85,57.99,0.85,0.9093,38.35,True,49.62,0,428.0,"Tabletti scores 38.35 with consistency score 58.0, recent tournament form 50.9, bancho score 38.2; reliability 0.850, activity 0.909, provisional",{}
tfge,,,32.68,,53.25,25.0,0.8688,0.9193,38.35,True,48.01,1,296.0,"tfge scores 38.35 with recent tournament form 53.2, bancho score 32.7, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Meower,,,38.59,,45.88,25.0,0.8688,0.9389,38.35,True,47.01,1,170.0,"Meower scores 38.35 with recent tournament form 45.9, bancho score 38.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Dumb-Andy,,,30.89,,54.51,25.0,0.8688,0.9167,38.33,True,48.12,1,322.0,"Dumb-Andy scores 38.33 with recent tournament form 54.5, bancho score 30.9, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
EZChamp,,,60.18,,49.92,25.0,0.85,0.9099,38.32,True,49.55,0,416.0,"EZChamp scores 38.32 with bancho score 60.2, recent tournament form 49.9, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Asriel,,,28.25,,55.2,25.0,0.8688,0.9179,38.32,True,48.05,1,310.0,"Asriel scores 38.32 with recent tournament form 55.2, bancho score 28.3, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
superi0r,,,73.56,,29.54,25.0,0.8688,0.9472,38.3,True,46.54,1,135.0,"superi0r scores 38.30 with bancho score 73.6, recent tournament form 29.5, consistency score 25.0; reliability 0.869, activity 0.947, provisional",{}
hosesan1020,,,37.15,,45.24,25.0,0.8688,0.942,38.28,True,46.77,1,156.0,"hosesan1020 scores 38.28 with recent tournament form 45.2, bancho score 37.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
ming0328ming,,,34.85,,46.77,25.0,0.8688,0.9391,38.26,True,46.89,1,169.0,"ming0328ming scores 38.26 with recent tournament form 46.8, bancho score 34.8, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Andros,,,57.27,,37.08,25.0,0.8688,0.942,38.26,True,46.75,1,156.0,"Andros scores 38.26 with bancho score 57.3, recent tournament form 37.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
KRZY,,,28.91,,54.65,25.0,0.8688,0.9172,38.24,True,47.99,1,317.0,"KRZY scores 38.24 with recent tournament form 54.6, bancho score 28.9, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Intercambing,,,62.73,,33.89,25.0,0.8688,0.9457,38.24,True,46.55,1,141.0,"Intercambing scores 38.24 with bancho score 62.7, recent tournament form 33.9, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
PeterPen,,,36.63,,45.68,25.0,0.8688,0.9389,38.19,True,46.82,1,170.0,"PeterPen scores 38.19 with recent tournament form 45.7, bancho score 36.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
noncycle,,,46.23,,46.55,25.0,0.8688,0.9201,38.18,True,47.76,1,289.0,"noncycle scores 38.18 with recent tournament form 46.5, bancho score 46.2, consistency score 25.0; reliability 0.869, activity 0.920, provisional",{}
AHotDawg,,,30.47,,25.78,92.7,0.8875,0.9407,38.18,True,45.73,2,162.0,"AHotDawg scores 38.18 with consistency score 92.7, bancho score 30.5, recent tournament form 25.8; reliability 0.887, activity 0.941, provisional",{}
soik,,,32.09,,52.9,25.0,0.8688,0.9173,38.17,True,47.9,1,316.0,"soik scores 38.17 with recent tournament form 52.9, bancho score 32.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Menoji,,,40.12,,49.8,25.0,0.8688,0.9165,38.16,True,47.92,1,324.0,"Menoji scores 38.16 with recent tournament form 49.8, bancho score 40.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Teppi,,,26.7,,26.91,92.56,0.8875,0.942,38.16,True,45.65,2,156.0,"Teppi scores 38.16 with consistency score 92.6, recent tournament form 26.9, bancho score 26.7; reliability 0.887, activity 0.942, provisional",{}
francisqueso,,,33.94,,52.22,25.0,0.8688,0.9158,38.12,True,47.91,1,332.0,"francisqueso scores 38.12 with recent tournament form 52.2, bancho score 33.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Mekeyo,,,46.14,,41.03,25.0,0.8688,0.9407,38.12,True,46.65,1,162.0,"Mekeyo scores 38.12 with bancho score 46.1, recent tournament form 41.0, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Binninja,,,43.48,,48.27,25.0,0.8688,0.9158,38.1,True,47.88,1,332.0,"Binninja scores 38.10 with recent tournament form 48.3, bancho score 43.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
EPEMA,,,29.02,,28.29,84.76,0.8875,0.9391,38.1,True,45.72,2,169.0,"EPEMA scores 38.10 with consistency score 84.8, bancho score 29.0, recent tournament form 28.3; reliability 0.887, activity 0.939, provisional",{}
Pipipupu997,,,64.15,,33.57,25.0,0.8688,0.9407,38.08,True,46.6,1,162.0,"Pipipupu997 scores 38.08 with bancho score 64.2, recent tournament form 33.6, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
vana,,,37.22,,50.15,25.0,0.8688,0.9165,38.03,True,47.76,1,324.0,"vana scores 38.03 with recent tournament form 50.1, bancho score 37.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Kuronora,,,35.41,,45.03,25.0,0.8688,0.9389,38.0,True,46.59,1,170.0,"Kuronora scores 38.00 with recent tournament form 45.0, bancho score 35.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
the gloomist,,,32.57,,26.71,82.99,0.8875,0.9387,37.99,True,45.6,2,171.0,"the gloomist scores 37.99 with consistency score 83.0, bancho score 32.6, recent tournament form 26.7; reliability 0.887, activity 0.939, provisional",{}
Lirumin,,,30.7,,34.6,73.93,0.8875,0.9186,37.97,True,46.57,2,303.0,"Lirumin scores 37.97 with consistency score 73.9, recent tournament form 34.6, bancho score 30.7; reliability 0.887, activity 0.919, provisional",{}
Moonlit111,,,33.15,,44.5,25.0,0.8688,0.9437,37.96,True,46.3,1,149.0,"Moonlit111 scores 37.96 with recent tournament form 44.5, bancho score 33.2, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
house,,,25.56,,38.11,89.57,0.8688,0.916,37.92,True,47.65,1,330.0,"house scores 37.92 with consistency score 89.6, recent tournament form 38.1, bancho score 25.6; reliability 0.869, activity 0.916, provisional",{}
ch0co,,,23.35,,54.74,25.0,0.8688,0.9172,37.9,True,47.57,1,317.0,"ch0co scores 37.90 with recent tournament form 54.7, consistency score 25.0, bancho score 23.3; reliability 0.869, activity 0.917, provisional",{}
Nekkid,,,42.94,,23.79,95.26,0.8688,0.9391,37.9,True,46.46,1,169.0,"Nekkid scores 37.90 with consistency score 95.3, bancho score 42.9, recent tournament form 23.8; reliability 0.869, activity 0.939, provisional",{}
Gambler,,,26.35,,53.42,25.0,0.8688,0.9172,37.88,True,47.54,1,317.0,"Gambler scores 37.88 with recent tournament form 53.4, bancho score 26.3, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
F2X,,,39.72,,42.48,25.0,0.8688,0.9391,37.88,True,46.42,1,169.0,"F2X scores 37.88 with recent tournament form 42.5, bancho score 39.7, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Big Yikes,,,32.06,,45.58,25.0,0.8688,0.9389,37.87,True,46.43,1,170.0,"Big Yikes scores 37.87 with recent tournament form 45.6, bancho score 32.1, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
smashcae,,,25.57,,25.64,93.26,0.8875,0.9407,37.85,True,45.34,2,162.0,"smashcae scores 37.85 with consistency score 93.3, recent tournament form 25.6, bancho score 25.6; reliability 0.887, activity 0.941, provisional",{}
Fault,,,22.68,,54.77,25.0,0.8688,0.9167,37.84,True,47.52,1,322.0,"Fault scores 37.84 with recent tournament form 54.8, consistency score 25.0, bancho score 22.7; reliability 0.869, activity 0.917, provisional",{}
DaHuJka,,,38.47,,32.38,87.16,0.8688,0.9186,37.84,True,47.41,1,303.0,"DaHuJka scores 37.84 with consistency score 87.2, bancho score 38.5, recent tournament form 32.4; reliability 0.869, activity 0.919, provisional",{}
Lantis,,,38.16,,41.89,25.0,0.8688,0.942,37.79,True,46.18,1,156.0,"Lantis scores 37.79 with recent tournament form 41.9, bancho score 38.2, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Bartek22830,,,,,50.48,25.0,0.85,0.91,37.78,True,48.85,0,415.0,"Bartek22830 scores 37.78 with recent tournament form 50.5, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
tgnalice,,,36.89,,43.07,25.0,0.8688,0.9389,37.78,True,46.31,1,170.0,"tgnalice scores 37.78 with recent tournament form 43.1, bancho score 36.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
flyond,,,26.48,,47.14,25.0,0.8688,0.9391,37.77,True,46.3,1,169.0,"flyond scores 37.77 with recent tournament form 47.1, bancho score 26.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
alimentaire,,,41.44,,53.57,25.0,0.85,0.9096,37.71,True,48.78,0,421.0,"alimentaire scores 37.71 with recent tournament form 53.6, bancho score 41.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
gilgamesh815,,,20.49,,32.89,89.39,0.8875,0.9193,37.68,True,46.19,2,296.0,"gilgamesh815 scores 37.68 with consistency score 89.4, recent tournament form 32.9, bancho score 20.5; reliability 0.887, activity 0.919, provisional",{}
PLOXARU,,,76.48,,26.45,25.0,0.8688,0.9391,37.66,True,46.16,1,169.0,"PLOXARU scores 37.66 with bancho score 76.5, recent tournament form 26.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Supernye,,,21.95,,53.84,25.0,0.8688,0.9167,37.65,True,47.27,1,322.0,"Supernye scores 37.65 with recent tournament form 53.8, consistency score 25.0, bancho score 21.9; reliability 0.869, activity 0.917, provisional",{}
Behwall,,,24.22,,52.79,25.0,0.8688,0.9172,37.65,True,47.25,1,317.0,"Behwall scores 37.65 with recent tournament form 52.8, consistency score 25.0, bancho score 24.2; reliability 0.869, activity 0.917, provisional",{}
Hinamon,,,46.73,,37.87,25.0,0.8688,0.9407,37.65,True,46.06,1,162.0,"Hinamon scores 37.65 with bancho score 46.7, recent tournament form 37.9, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
danialinoo,,,39.49,,40.74,25.0,0.8688,0.9407,37.64,True,46.06,1,162.0,"danialinoo scores 37.64 with recent tournament form 40.7, bancho score 39.5, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
perthed again,,,58.42,,33.14,25.0,0.8688,0.9407,37.64,True,46.05,1,162.0,"perthed again scores 37.64 with bancho score 58.4, recent tournament form 33.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
FcEazy,,,21.06,,33.7,56.39,0.8875,0.9475,37.63,True,44.74,2,134.0,"FcEazy scores 37.63 with consistency score 56.4, recent tournament form 33.7, bancho score 21.1; reliability 0.887, activity 0.948, provisional",{}
mikatsu,,,33.47,,49.25,25.0,0.8688,0.9153,37.6,True,47.28,1,338.0,"mikatsu scores 37.60 with recent tournament form 49.2, bancho score 33.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
asta is cute,,,34.4,,48.78,25.0,0.8688,0.9159,37.6,True,47.26,1,331.0,"asta is cute scores 37.60 with recent tournament form 48.8, bancho score 34.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
nekore,,,51.54,,25.7,86.99,0.8688,0.9178,37.57,True,47.11,1,311.0,"nekore scores 37.57 with consistency score 87.0, bancho score 51.5, recent tournament form 25.7; reliability 0.869, activity 0.918, provisional",{}
El Milanga,,,38.14,,41.05,25.0,0.8688,0.9391,37.54,True,46.01,1,169.0,"El Milanga scores 37.54 with recent tournament form 41.0, bancho score 38.1, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Lunasa,,,41.99,,39.1,25.0,0.8688,0.9407,37.54,True,45.93,1,162.0,"Lunasa scores 37.54 with bancho score 42.0, recent tournament form 39.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
wr8th,,,38.09,,38.81,25.0,0.8688,0.9475,37.5,True,45.56,1,134.0,"wr8th scores 37.50 with recent tournament form 38.8, bancho score 38.1, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
fireblaze3028,,,44.96,,28.54,82.72,0.8688,0.918,37.44,True,46.94,1,309.0,"fireblaze3028 scores 37.44 with consistency score 82.7, bancho score 45.0, recent tournament form 28.5; reliability 0.869, activity 0.918, provisional",{}
5joshi,,,34.88,,41.77,25.0,0.8688,0.9391,37.44,True,45.89,1,169.0,"5joshi scores 37.44 with recent tournament form 41.8, bancho score 34.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
baoo,,,38.7,,40.27,25.0,0.8688,0.9387,37.43,True,45.9,1,171.0,"baoo scores 37.43 with recent tournament form 40.3, bancho score 38.7, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
ozy,,,47.94,,49.07,25.0,0.85,0.9096,37.42,True,48.4,0,421.0,"ozy scores 37.42 with recent tournament form 49.1, bancho score 47.9, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Mornis,,,39.9,,39.54,25.0,0.8688,0.9391,37.41,True,45.85,1,169.0,"Mornis scores 37.41 with bancho score 39.9, recent tournament form 39.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
viciobylike,,,46.74,,36.35,25.0,0.8688,0.9407,37.4,True,45.76,1,162.0,"viciobylike scores 37.40 with bancho score 46.7, recent tournament form 36.4, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
tomadoi,,,31.02,,42.23,25.0,0.8688,0.942,37.38,True,45.68,1,156.0,"tomadoi scores 37.38 with recent tournament form 42.2, bancho score 31.0, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Rampax,,,43.06,,37.66,25.0,0.8688,0.9407,37.37,True,45.73,1,162.0,"Rampax scores 37.37 with bancho score 43.1, recent tournament form 37.7, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
milosz kitten,,,42.72,,44.09,25.0,0.8688,0.9153,37.36,True,46.99,1,338.0,"milosz kitten scores 37.36 with recent tournament form 44.1, bancho score 42.7, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
velcro shoes,,,42.16,,44.13,25.0,0.8688,0.9159,37.36,True,46.95,1,331.0,"velcro shoes scores 37.36 with recent tournament form 44.1, bancho score 42.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Dr Skill Issue,,,24.69,,51.09,25.0,0.8688,0.9159,37.35,True,46.94,1,331.0,"Dr Skill Issue scores 37.35 with recent tournament form 51.1, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.916, provisional",{}
Emerald Ages,,,23.25,,50.64,25.0,0.8688,0.9193,37.33,True,46.74,1,296.0,"Emerald Ages scores 37.33 with recent tournament form 50.6, consistency score 25.0, bancho score 23.2; reliability 0.869, activity 0.919, provisional",{}
Read Horimiya,,,29.27,,49.03,25.0,0.8688,0.916,37.32,True,46.9,1,330.0,"Read Horimiya scores 37.32 with recent tournament form 49.0, bancho score 29.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Not Mage,,,25.75,,50.47,25.0,0.8688,0.9154,37.3,True,46.9,1,337.0,"Not Mage scores 37.30 with recent tournament form 50.5, bancho score 25.7, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Tutel,,,51.73,,33.67,25.0,0.8688,0.9407,37.29,True,45.62,1,162.0,"Tutel scores 37.29 with bancho score 51.7, recent tournament form 33.7, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
flowering,,,36.97,,26.4,79.6,0.8875,0.9187,37.28,True,45.72,2,302.0,"flowering scores 37.28 with consistency score 79.6, bancho score 37.0, recent tournament form 26.4; reliability 0.887, activity 0.919, provisional",{}
SinqHD,,,39.69,,44.44,25.0,0.8688,0.9159,37.25,True,46.81,1,331.0,"SinqHD scores 37.25 with recent tournament form 44.4, bancho score 39.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Somay 287,,,32.2,,46.78,25.0,0.8688,0.9172,37.2,True,46.68,1,317.0,"Somay 287 scores 37.20 with recent tournament form 46.8, bancho score 32.2, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
wick,,,30.09,,47.64,25.0,0.8688,0.916,37.15,True,46.69,1,330.0,"wick scores 37.15 with recent tournament form 47.6, bancho score 30.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
jj986544591,,,19.13,,51.8,25.0,0.8688,0.9166,37.14,True,46.64,1,323.0,"jj986544591 scores 37.14 with recent tournament form 51.8, consistency score 25.0, bancho score 19.1; reliability 0.869, activity 0.917, provisional",{}
Seamie,,,32.52,,40.8,25.0,0.8688,0.9387,37.12,True,45.51,1,171.0,"Seamie scores 37.12 with recent tournament form 40.8, bancho score 32.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Fejlan,,,23.47,,43.61,25.0,0.8688,0.942,37.11,True,45.35,1,156.0,"Fejlan scores 37.11 with recent tournament form 43.6, consistency score 25.0, bancho score 23.5; reliability 0.869, activity 0.942, provisional",{}
pr1mary,,,36.83,,37.71,25.0,0.8688,0.9437,37.09,True,45.24,1,149.0,"pr1mary scores 37.09 with recent tournament form 37.7, bancho score 36.8, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
Paracat,,,28.43,,47.72,25.0,0.8688,0.9159,37.06,True,46.57,1,331.0,"Paracat scores 37.06 with recent tournament form 47.7, bancho score 28.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
MyzeJD,,,28.17,,47.31,25.0,0.8688,0.9165,37.0,True,46.47,1,324.0,"MyzeJD scores 37.00 with recent tournament form 47.3, bancho score 28.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
shdewz,,,33.36,,52.4,25.0,0.85,0.9086,36.99,True,47.9,0,442.0,"shdewz scores 36.99 with recent tournament form 52.4, bancho score 33.4, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
Mr Wang,,,35.24,,44.57,25.0,0.8688,0.916,36.99,True,46.48,1,330.0,"Mr Wang scores 36.99 with recent tournament form 44.6, bancho score 35.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Another Guy,,,33.57,,39.49,25.0,0.8688,0.9387,36.97,True,45.33,1,171.0,"Another Guy scores 36.97 with recent tournament form 39.5, bancho score 33.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
MiguisXD,,,34.11,,38.63,25.0,0.8688,0.9407,36.94,True,45.2,1,162.0,"MiguisXD scores 36.94 with recent tournament form 38.6, bancho score 34.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Seiong,,,49.24,,32.2,25.0,0.8688,0.9407,36.88,True,45.13,1,162.0,"Seiong scores 36.88 with bancho score 49.2, recent tournament form 32.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Lujeol,,,33.42,,44.09,25.0,0.8688,0.9172,36.85,True,46.24,1,317.0,"Lujeol scores 36.85 with recent tournament form 44.1, bancho score 33.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
_Chonker,,,44.6,,39.12,25.0,0.8688,0.9193,36.85,True,46.14,1,296.0,"_Chonker scores 36.85 with bancho score 44.6, recent tournament form 39.1, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Rebo,,,48.78,,32.55,25.0,0.8688,0.9391,36.85,True,45.16,1,169.0,"Rebo scores 36.85 with bancho score 48.8, recent tournament form 32.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Alyra,,,54.99,,29.98,25.0,0.8688,0.9391,36.83,True,45.15,1,169.0,"Alyra scores 36.83 with bancho score 55.0, recent tournament form 30.0, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Hibiki,,,33.23,,38.68,25.0,0.8688,0.9391,36.83,True,45.14,1,169.0,"Hibiki scores 36.83 with recent tournament form 38.7, bancho score 33.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Bairechuu,,,43.58,,40.17,25.0,0.8688,0.9159,36.82,True,46.27,1,331.0,"Bairechuu scores 36.82 with bancho score 43.6, recent tournament form 40.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
FLAVEN,,,34.42,,43.46,25.0,0.8688,0.9165,36.78,True,46.2,1,324.0,"FLAVEN scores 36.78 with recent tournament form 43.5, bancho score 34.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Nessy,,,33.42,,43.85,25.0,0.8688,0.9165,36.78,True,46.19,1,324.0,"Nessy scores 36.78 with recent tournament form 43.9, bancho score 33.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
-Wum-,,,39.12,,48.49,25.0,0.85,0.9089,36.76,True,47.58,0,436.0,"-Wum- scores 36.76 with recent tournament form 48.5, bancho score 39.1, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
Marjus,,,43.16,,46.84,25.0,0.85,0.9083,36.73,True,47.57,0,448.0,"Marjus scores 36.73 with recent tournament form 46.8, bancho score 43.2, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
_AfterWind,,,25.62,,46.76,25.0,0.8688,0.916,36.73,True,46.15,1,330.0,"_AfterWind scores 36.73 with recent tournament form 46.8, bancho score 25.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
_Silvian,,,22.98,,47.73,25.0,0.8688,0.9165,36.73,True,46.13,1,324.0,"_Silvian scores 36.73 with recent tournament form 47.7, consistency score 25.0, bancho score 23.0; reliability 0.869, activity 0.916, provisional",{}
Eagle5324,,,45.47,,32.79,25.0,0.8688,0.9407,36.73,True,44.95,1,162.0,"Eagle5324 scores 36.73 with bancho score 45.5, recent tournament form 32.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Bomilk,,,46.76,,32.25,25.0,0.8688,0.9407,36.73,True,44.94,1,162.0,"Bomilk scores 36.73 with bancho score 46.8, recent tournament form 32.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
cyo,,,47.31,,44.79,25.0,0.85,0.9096,36.72,True,47.49,0,421.0,"cyo scores 36.72 with bancho score 47.3, recent tournament form 44.8, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
KEKW_,,,35.14,,42.82,25.0,0.8688,0.9159,36.7,True,46.13,1,331.0,"KEKW_ scores 36.70 with recent tournament form 42.8, bancho score 35.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
xXChokgamerXx,,,25.85,,39.46,25.0,0.8688,0.9437,36.66,True,44.71,1,149.0,"xXChokgamerXx scores 36.66 with recent tournament form 39.5, bancho score 25.8, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
artlost,,,42.69,,39.2,25.0,0.8688,0.9159,36.61,True,46.0,1,331.0,"artlost scores 36.61 with bancho score 42.7, recent tournament form 39.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Aya Shameimaru,,,24.76,,40.51,25.0,0.8688,0.9391,36.58,True,44.83,1,169.0,"Aya Shameimaru scores 36.58 with recent tournament form 40.5, consistency score 25.0, bancho score 24.8; reliability 0.869, activity 0.939, provisional",{}
FujiwaraNoMokou,,,31.84,,43.11,25.0,0.8688,0.9166,36.57,True,45.92,1,323.0,"FujiwaraNoMokou scores 36.57 with recent tournament form 43.1, bancho score 31.8, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
_Kasaezic,,,33.3,,36.95,25.0,0.8688,0.9387,36.54,True,44.8,1,171.0,"_Kasaezic scores 36.54 with recent tournament form 37.0, bancho score 33.3, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Rhetoric,,,30.22,,20.92,70.63,0.8875,0.9437,36.54,True,43.63,2,149.0,"Rhetoric scores 36.54 with consistency score 70.6, bancho score 30.2, recent tournament form 20.9; reliability 0.887, activity 0.944, provisional",{}
ChaiPhukChep,,,42.3,,32.8,25.0,0.8688,0.9407,36.53,True,44.69,1,162.0,"ChaiPhukChep scores 36.53 with bancho score 42.3, recent tournament form 32.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
apisedo,,,36.39,,48.15,25.0,0.85,0.9085,36.52,True,47.29,0,443.0,"apisedo scores 36.52 with recent tournament form 48.1, bancho score 36.4, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
NashiKari,,,33.31,,42.38,25.0,0.8688,0.916,36.52,True,45.89,1,330.0,"NashiKari scores 36.52 with recent tournament form 42.4, bancho score 33.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
HandsomeMe,,,38.37,,46.9,25.0,0.85,0.9096,36.49,True,47.2,0,421.0,"HandsomeMe scores 36.49 with recent tournament form 46.9, bancho score 38.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Crestive,,,42.45,,37.62,25.0,0.8688,0.9193,36.48,True,45.67,1,296.0,"Crestive scores 36.48 with bancho score 42.5, recent tournament form 37.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
m4rkvc,,,21.87,,40.57,25.0,0.8688,0.9404,36.45,True,44.61,1,163.0,"m4rkvc scores 36.45 with recent tournament form 40.6, consistency score 25.0, bancho score 21.9; reliability 0.869, activity 0.940, provisional",{}
My Angel Adry,,,28.15,,37.71,25.0,0.8688,0.9407,36.4,True,44.54,1,162.0,"My Angel Adry scores 36.40 with recent tournament form 37.7, bancho score 28.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
shadevr,,,23.3,,45.45,25.0,0.8688,0.9165,36.39,True,45.7,1,324.0,"shadevr scores 36.39 with recent tournament form 45.5, consistency score 25.0, bancho score 23.3; reliability 0.869, activity 0.916, provisional",{}
Draxarta,,,18.91,,47.19,25.0,0.8688,0.9165,36.39,True,45.7,1,324.0,"Draxarta scores 36.39 with recent tournament form 47.2, consistency score 25.0, bancho score 18.9; reliability 0.869, activity 0.916, provisional",{}
Garalulu,,,37.43,,39.46,25.0,0.8688,0.9172,36.37,True,45.64,1,317.0,"Garalulu scores 36.37 with recent tournament form 39.5, bancho score 37.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
KC Aqua,,,30.0,,42.49,25.0,0.8688,0.9165,36.35,True,45.65,1,324.0,"KC Aqua scores 36.35 with recent tournament form 42.5, bancho score 30.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
